ein,name,zip,zip5,nteefinal
981263645,UNIVERSITY OF ONTARIO INSTITUTE OF TECHNOLOGY,00000-0000,0,B43
610444788,UNIVERSITY OF PIKEVILLE,41501-9118,41501,B42
250965591,UNIVERSITY OF PITTSBURGH,15213-3402,15213,B43
930401259,UNIVERSITY OF PORTLAND,97203-5798,97203,B43
311682468,UNIVERSITY OF PRINCE EDWARD ISLAND,00000-0000,0,B43
910564961,UNIVERSITY OF PUGET SOUND,98416-1064,98416,B43
274495703,UNIVERSITY OF QUEENSLAND IN AMERICA INC,20005-2249,20005,B43
951643389,UNIVERSITY OF REDLANDS,92374-3755,92374,B43
980042539,UNIVERSITY OF REGINA,00000-0000,0,B43
540505965,UNIVERSITY OF RICHMOND,23173-0001,23173,B43
314379537,UNIVERSITY OF RIO GRANDE,45674-3100,45674,B43
160743209,UNIVERSITY OF ROCHESTER,14623-1452,14623,B43
460484000,UNIVERSITY OF SACRAMENTO,10594-1907,10594,B43
350886846,UNIVERSITY OF SAINT FRANCIS OF FORT WAYNE INDIANA INC,46808-3939,46808,B43
060646829,UNIVERSITY OF SAINT JOSEPH,06117-2764,6117,B43
480547846,UNIVERSITY OF SAINT MARY,66048-5082,66048,B42
952544535,UNIVERSITY OF SAN DIEGO,92110-2492,92110,B43
941156628,UNIVERSITY OF SAN FRANCISCO,94117-1080,94117,B43
510207234,UNIVERSITY OF SANTA MONICA,90403-5735,90403,B50
237069575,UNIVERSITY OF SASKATCHEWAN,00000-0000,0,B43
240795495,UNIVERSITY OF SCRANTON,18510-2429,18510,B43
300207689,UNIVERSITY OF SHEFFIELD IN AMERICA INC,19801-1058,19801,B43
463187118,UNIVERSITY OF SILICON ANDHRA,95035-7451,95035,B43
460224600,UNIVERSITY OF SIOUX FALLS,57105-1600,57105,B43
570705675,UNIVERSITY OF SOUTH CAROLINA SCHOOL OF MEDICINE EDUCATIONAL TRUST,29203-0000,29203,B43
462693612,UNIVERSITY OF SOUTH DAKOTA RESEARCH PARK INC,57107-1353,57107,B43
951642394,UNIVERSITY OF SOUTHERN CALIFORNIA,90089-8016,90089,B43
640902475,UNIVERSITY OF SOUTHERN MISSISSIPPI RESEARCH FOUNDATION,39406-0002,39406,B43
464373406,UNIVERSITY OF SOUTHWEST AMERICA,90005-1524,90005,B43
362170999,UNIVERSITY OF ST FRANCIS,60435-6169,60435,B43
741277664,UNIVERSITY OF ST THOMAS,77006-4626,77006,B43
410693970,UNIVERSITY OF ST THOMAS,55105-1078,55105,B43
590624459,UNIVERSITY OF TAMPA,33606-1490,33606,B43
626047697,UNIVERSITY OF TENNESSEE RESEARCH FOUNDATION,37996-4502,37996,B43
231639911,UNIVERSITY OF THE ARTS,19102-4901,19102,B43
610470593,UNIVERSITY OF THE CUMBERLANDS INC,40769-1372,40769,B43
521212211,UNIVERSITY OF THE DISTRICT OF COLUMBIA FACULTY ASSOCIATION,20008-1122,20008,B43
741109661,UNIVERSITY OF THE INCARNATE WORD,78209-6318,78209,B43
990240539,UNIVERSITY OF THE NATIONS INC,96740-2136,96740,B43
710236867,UNIVERSITY OF THE OZARKS,72830-2880,72830,B42
941156266,UNIVERSITY OF THE PACIFIC,95211-0110,95211,B43
264078735,UNIVERSITY OF THE PEOPLE,91101-2015,91101,B43
231352668,UNIVERSITY OF THE SCIENCES IN PHILADELPHIA,19104-4418,19104,B43
113661893,UNIVERSITY OF THE SEVEN RAYS,85022-4338,85022,B43
620475697,UNIVERSITY OF THE SOUTH,37383-0001,37383,B43
473623557,UNIVERSITY OF THE SOUTHERN CARIBBEAN - SOUTHERN CALIFORNIA CH,92354-0221,92354,B43
850164940,UNIVERSITY OF THE SOUTHWEST,88240-9120,88240,B43
931022351,UNIVERSITY OF THE WEST,91770-3709,91770,B43
474548573,UNIVERSITY OF TOKYO NEW YORK OFFICE INC,10019-2220,10019,B43
201304472,UNIVERSITY OF TOLEDO PHYSICIANS CLINICAL FACILITY INC,43614-2426,43614,B43
730579298,UNIVERSITY OF TULSA,74104-0000,74104,B43
463403208,UNIVERSITY OF UTAH ASIAN CAMPUS AT SONGDO,84112-9008,84112,B43
231382408,UNIVERSITY OF VALLEY FORGE OF THE ASSEMBLIES OF GOD,19460-2373,19460,B42
986001816,UNIVERSITY OF VICTORIA,00000-0000,0,B43
980061413,UNIVERSITY OF WATERLOO,00000-0000,0,B43
203164978,UNIVERSITY OF WESTERN AUSTRALIAI IN AMERICA INC,10017-3911,10017,B43
383693897,UNIVERSITY OF WESTERN CALIFORNIA,91731-2463,91731,B43
930309970,UNIVERSITY OF WESTERN STATES,97230-3014,97230,B42
742269704,UNIVERSITY OF WYOMING RESEARCH CORPORATION,82072-9571,82072,B43
264468758,UNIVERSITY PLAZA PROPERTIES INC,33162-1744,33162,B43
271642506,UNIVERSITY PREP INC,80205-2614,80205,B43
204734568,UNIVERSITY PREPARATION SCHOOL ATCSU CHANNEL ISLANDS,93010-4511,93010,B43
461378910,UNIVERSITY PREPARATORY ACADEMIES INC,33705-2547,33705,B43
800257911,UNIVERSITY PREPARTORY CHARTER,14626-3767,14626,B43
237424429,UNIVERSITY SCHOOL OF NASHVILLE,37212-2116,37212,B43
208765327,UNIVERSITY SCHOOL OF THE LOWCOUNTRY,29465-0665,29465,B43
204574040,UNIVERSITY SCHOOLS,80904-3032,80904,B43
464884633,UNIVERSITY STUDIES ABROAD CONSORTIUM,89557-0001,89557,B43
464747630,UNIVERSITY STUDY AND SERVICE ABROAD,83404-7848,83404,B43
461671359,UPLIFT UNIVERSITY,90210-4409,90210,B43
420680372,UPPER IOWA UNIVERSITY,52142-1857,52142,B43
237360416,UPPER PENINSULA HEALTH EDUCATION CORPORATION,49855-4550,49855,B50
464091111,UPPER VALLEY GRADUATE SCHOOL OF EDUCATION,03766-1104,3766,B43
043403049,URBAN COLLEGE OF BOSTON A TWO YEAR COLLEGE INC,02116-4737,2116,B41
203459357,URBAN CROSS CULTURAL COLLEGE CONSORTIUM U4C,55404-2713,55404,B42
822200880,URBAN MBA INC,60680-7119,60680,B40
270989006,URBAN TEACHER CENTER,21230-1708,21211,B50
943298411,URBAN UNIVERSITY,94610-2740,94610,B43
371332634,URBANA THEOLOGICAL SEMINARY,61820-6111,61820,B50
344427951,URBANA UNIVERSITY,,43078,B43
430913877,URSHAN COLLEGE INC,63031-7526,63031,B42
231177930,URSINUS COLLEGE,19426-0000,19426,B42
340714777,URSULINE COLLEGE,44124-4318,44124,B43
208913609,US GLOBAL INSTITUTE,77242-0315,77242,B40
161476258,UTICA COLLEGE,13502-4857,13502,B42
237069260,VACAVILLE SWIM CLUB,95687-5606,95687,B50
752684723,VALLEY GRANDE INSTITUTE FOR ACADEMIC STUDIES,78596-6113,78596,B50
832884533,VALLEY HEALTHCARE EDUCATION FOUNDATION,93720-2971,93720,B50
271625785,VALOR CHRISTIAN COLLEGE,43216-0100,43216,B42
203340886,VAN ANDEL INSTITUTE GRADUATE SCHOOL,49503-2518,49503,B43
943152265,VANCOUVER SCHOOL OF THEOLOGY FOUNDATION,98226-9754,98226,B50
620476822,VANDERBILT UNIVERSITY,37240-7718,37240,B43
362539399,VANDERCOOK COLLEGE OF MUSIC,60616-3731,60616,B43
956002998,VANGUARD UNIVERSITY OF SO CA,92626-6520,92626,B43
141338587,VASSAR COLLEGE,12604-0001,12604,B43
110461385,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,11369-1000,11369,B42
270936349,VENUS RISING UNIVERSITY INC,28779-0486,28779,B43
272918042,VERITAS BAPTIST COLLEGE INC,47025-0000,47025,B42
841567873,VERITAS COLLEGE INTERNATIONAL,78212-2746,78212,B42
263664845,VERITAS EVANGELICAL SEMINARY INC,92563-9150,92563,B50
208384273,VERMONT COLLEGE OF FINE ARTS INC,05602-3145,5602,B42
237251952,VERMONT LAW SCHOOL INC,05068-0096,5068,B50
274332028,VESPER,55413-1587,55413,B42
741994810,VICTORIA COLLEGE FOUNDATION INC,77901-4442,77901,B40
986001051,VICTORIA UNIVERSITY,00000-0000,0,B43
160871487,VILLA MARIA COLLEGE OF BUFFALO,14225-3913,14225,B41
231352688,VILLANOVA UNIVERSITY,19085-1603,19085,B43
262797576,VINE MISSION UNIVERSITY,91401-2840,91401,B43
364570934,VIP COLLEGE AVENUE HDFC,10457-6305,10457,B42
260632787,VIRGINIA ADVANCED STUDY STRATEGIESINC,24592-3815,24592,B40
541776238,VIRGINIA BEACH THEOLOGICAL SEMINARY,23464-6847,23464,B50
471853981,VIRGINIA BIBLE COLLEGE,22026-2561,22026,B41
202982549,VIRGINIA CHRISTIAN UNIVERSITY,20151-1681,20151,B50
541854399,VIRGINIA COMMONWEALTH UNIVERSITY INTELLECTUAL PROPERTY FOUNDATION,23219-1539,23219,B43
541666531,VIRGINIA COMMONWEALTH UNIVERSITY REAL ESTATE FOUNDATION,23284-3075,23284,B43
540505972,VIRGINIA INTERMONT COLLEGE,24201-4225,24201,B42
010681650,VIRGINIA STATE UNIVERSITY REAL ESTATE FOUNDATION,23803-0000,23803,B43
264556177,VIRGINIA TECH CARILION SCHOOL OF MEDICINE INC,,24016,B50
540524516,VIRGINIA UNION UNIVERSITY,23220-1711,23220,B43
540714277,VIRGINIA UNIVERSITY OF LYNCHBURG INC,24501-6417,24501,B43
200683049,VIRGINIA UNIVERSITY OF ORIENTAL MEDICINE,22003-2500,22003,B43
546039600,VIRGINIA WESLEYAN COLLEGE,23502-5512,23502,B42
621861520,VISIBLE MUSIC COLLEGE,38103-2710,38103,B42
341711102,VISION CHRISTIAN BIBLE COLLEGE INC,34712-1064,30112,B42
390978445,VITERBO COLLEGE INC,54601-8804,54601,B43
811100847,VIVA LA VIDA FOUNDATION,81428-0403,81428,B40
811722459,VIVEKANANDA YOGA UNIVERSITY,90650-6402,90650,B43
204741060,VOICES COLLEGE BOUND LANGUAGE ACADEMIES FRANCES TESO,95127-3823,95127,B42
161638360,VOLUNTEER RESOURCE CENTER OF HAWAII WINWARD COMMUNITY COLLEGE,96701-2743,96701,B41
570329786,VOORHEES COLLEGE,29042-0000,29042,B42
273343277,VT-HEC INC,05601-0285,5601,B40
350868202,WABASH COLLEGE,47933-2417,47933,B42
135604699,WAGNER COLLEGE,10301-4479,10301,B43
820702635,WAGNER UNIVERSITY INC,91752-2932,91752,B43
560532138,WAKE FOREST UNIVERSITY,27109-6000,27109,B43
931191043,WALDORF TEACHER TRAINING EUGENE,97405-3953,97405,B50
910617727,WALLA WALLA UNIVERSITY,99324-1139,99324,B43
381308480,WALSH COLLEGE OF ACCOUNTANCY AND BUSINESS ADMINISTRATION,48007-7006,48007,B50
340868798,WALSH UNIVERSITY,44720-3396,44720,B43
986001077,WARDEN & SCHOLARS OF NEW COLLEGE OXFORD,00000-0000,0,B42
930386890,WARNER PACIFIC COLLEGE,97215-4026,97215,B43
591275800,WARNER UNIVERSITY,33859-2549,33859,B43
251491411,WARREN FOREST HIGHER EDUCATION COUNCIL INC,16365-4875,16365,B40
560767736,WARREN WILSON COLLEGE,28778-2042,28778,B43
420680351,WARTBURG COLLEGE,50677-2215,50677,B42
272168064,WASATCH INSTITUTE OF TECHNOLOGY,84096-0000,84096,B43
462847593,WASC SENIOR COLLEGE AND UNIVERSITY COMMISSION,94501-6444,94501,B43
540505977,WASHINGTON & LEE UNIVERSITY,24450-2116,24450,B42
520643528,WASHINGTON ADVENTIST UNIVERSITY INC,20912-7744,20912,B43
250965601,WASHINGTON AND JEFFERSON COLLEGE,15301-4812,15301,B42
521327135,WASHINGTON BAPTIST SEMINARY,20009-4303,20009,B50
541370198,WASHINGTON BAPTIST UNIVERSITY,22003-3214,22003,B43
530174589,WASHINGTON BIBLE COLLEGE,20720-4911,20720,B43
520591691,WASHINGTON COLLEGE,21620-1197,21620,B43
911645477,WASHINGTON MENS GYMNASTICS BOOSTER CLUB,98105-5509,98105,B42
821386721,WASHINGTON ONLINE LEARNING INSTITUTE INC,,85258,B43
530219639,WASHINGTON SCHOOL OF PSYCHIATRY,20016-4118,20016,B50
472724290,WASHINGTON STATE UNIVERSITY,98250-9375,98250,B43
371717963,WASHINGTON STATE UNIVERSITY,98801-4104,98801,B43
800298903,WASHINGTON STATE UNIVERSITY COLFAX RIVERS EDGE,,99111,B43
472198197,WASHINGTON STATE UNIVERSITY NACHES VALLEY ARCHERS,98903-1650,98942,B43
300304902,WASHINGTON STATE UNIVERSITY PUYALLUP VALLEY PIONEERS,98418-7920,98374,B43
916033434,WASHINGTON STATE UNIVERSITY RESEARCH FOUNDATION,,99163,B43
430653611,WASHINGTON UNIVERSITY,63112-1408,63112,B43
471282204,WASHINGTON UNIVERSITY SCHOOL OF INTEGRATIVE MEDICINE CORPORATION,,22182,B50
620475751,WATKINS INSTITUTE,,37228,B42
461001797,WATSON,80302-7394,80305,B43
833076664,WATTS COLLEGE OF NURSING INC,27701-3658,27701,B50
454860376,WAUKEGAN TO COLLEGE NFP,60085-4227,60085,B42
274269892,WAVE COLLEGE INC,23454-2140,23454,B42
750859668,WAYLAND BAPTIST UNIVERSITY,79072-6900,79072,B43
111630912,WEBB INSTITUTE,11542-1398,11542,B42
592139553,WEBBER INTERNATIONAL UNIVERSITY INC,33827-0096,33827,B43
430662529,WEBSTER UNIVERSITY,63119-3141,63119,B43
620481463,WELCH COLLEGE,37066-0479,37205,B42
042103637,WELLESLEY COLLEGE,02481-8203,2481,B42
150532276,WELLS COLLEGE,13026-9719,13026,B42
041958460,WENTWORTH INSTITUTE OF TECHNOLOGY,02115-5901,2115,B42
640579585,WESLEY BIBLICAL SEMINARY,39206-4945,39206,B50
741339050,WESLEY COLLEGE,39073-1070,39073,B42
510064335,WESLEY COLLEGE INC,19901-3835,19901,B43
580593438,WESLEYAN COLLEGE,31210-4407,31210,B43
060646959,WESLEYAN UNIVERSITY,06457-3440,6457,B43
550559322,WEST VIRGINIA SCHOOL OF OSTEOPATHIC MEDICINE CLINIC INC,24901-1177,24901,B50
556019860,WEST VIRGINIA TAX INSTITUTE INC,25302-2328,25302,B50
550665758,WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,26506-0000,26506,B43
550357056,WEST VIRGINIA WESLEYAN COLLEGE,26201-2600,26201,B43
473703367,WESTCAL ACADEMY,90249-4832,90249,B41
911256050,WESTERN ASSOCIATION OF GRADUATE SCHOOLS,86011-0001,86011,B50
446001104,WESTERN BAPTIST BIBLE COLLEGE,64108-2914,64108,B42
203225084,WESTERN BAPTIST BIBLE FELLOWSHIP,91750-4601,91750,B42
454072571,WESTERN CHRISTIAN UNIVERSITY & SEMINARY,94087-7926,94087,B50
341978504,WESTERN COVENANT UNIVERSITY,90005-3931,90057,B43
954529650,WESTERN CUNA MANAGEMENT SCHOOL,91761-1249,91761,B40
841383926,WESTERN GOVERNORS UNIVERSITY,84107-2533,84107,B43
454135256,WESTERN MICHIGAN UNIVERSITY HOMER STRYKER M D SCHOOL OF MEDICINE,49008-1282,49008,B50
200877805,WESTERN MICHIGAN UNIVERSITY RESEARCH FOUNDATION,49008-5200,49008,B43
042108376,WESTERN NEW ENGLAND UNIVERSITY,01119-2612,1119,B43
850361090,WESTERN STATES SCHOOL OF BANKING,,87401,B50
464932121,WESTERN TECH INTERNATIONAL UNIVERSITY NFP,60053-3126,60053,B43
953127273,WESTERN UNIVERSITY OF HEALTH SCIENCES,91766-1854,91766,B50
870212470,WESTMINSTER COLLEGE,84105-3617,84105,B43
430652617,WESTMINSTER COLLEGE,65251-1230,65251,B42
250981156,WESTMINSTER COLLEGE,16172-0002,16172,B43
231352689,WESTMINSTER THEOLOGICAL SEMINARY,19038-2000,19038,B50
951684793,WESTMONT COLLEGE,93108-1023,93108,B42
042103638,WHEATON COLLEGE,02766-0000,2766,B42
362182171,WHEATON COLLEGE,60187-5501,60187,B43
550394213,WHEELING JESUIT UNIVERSITY INC,26003-6243,26003,B43
042103639,WHEELOCK COLLEGE,02215-4106,2215,B43
411978247,WHITE EARTH TRIBAL AND COMMUNITY COLLEGE,56557-0478,56557,B41
910567740,WHITMAN COLLEGE BOARD OF TRUSTEES,99362-2067,99362,B42
951644048,WHITTIER COLLEGE,90601-4446,90601,B43
300665273,WHITWATER UNIVERSITY OF CALIFORNIA,95014-1167,95014,B43
910473310,WHITWORTH UNIVERSITY,99251-2515,99251,B43
481055185,WICHITA CENTER FOR GRADUATE MEDICAL EDUCATION INC,67214-3124,67214,B50
231386178,WIDENER UNIVERSITY,19013-5700,19013,B43
310604719,WILBERFORCE UNIVERSITY,45384-5801,45384,B42
750818183,WILEY COLLEGE,75670-5151,75670,B42
240795506,WILKES UNIVERSITY,18766-0997,18766,B43
930386972,WILLAMETTE UNIVERSITY,97301-3922,97301,B43
953156658,WILLIAM CAREY INTERNATIONAL UNIVERSITY,91104-2635,91104,B43
640329300,WILLIAM CAREY UNIVERSITY,39401-5461,39401,B43
941279803,WILLIAM JESSUP UNIVERSITY,95765-3707,95765,B42
440545914,WILLIAM JEWELL COLLEGE,64068-1843,64068,B42
741109620,WILLIAM MARSH RICE UNIVERSITY,77251-1892,77251,B43
560529988,WILLIAM PEACE UNIVERSITY,27604-1176,27604,B42
420707120,WILLIAM PENN UNIVERSITY,52577-1757,52577,B42
620497613,WILLIAM R MOORE COLLEGE OF TECHNOLOGY,38104-7240,38104,B41
272348398,WILLIAM SEYMOUR COLLEGE,20725-0406,20725,B42
430654876,WILLIAM WOODS UNIVERSITY,65251-2388,65251,B43
042104847,WILLIAMS COLLEGE,01267-0067,1267,B43
472756449,WILLIAMS-FRANKLIN FOUNDATION,20011-4227,20011,B40
621669683,WILLIAMSON CHRISTIAN COLLEGE,37067-8237,37067,B42
310537514,WILMINGTON COLLEGE,45177-0000,45177,B43
470991892,WILMINGTON COLLEGE HOLDINGS INC,45177-2473,45177,B42
510107088,WILMINGTON UNIVERSITY INC,19720-6434,19720,B43
231352692,WILSON COLLEGE,17201-1279,17201,B42
463116226,WILSON PACIFIC UNIVERSITY INC,95624-1420,95624,B43
340877803,WINEBRENNER THEOLOGICAL SEMINARY,45840-3652,45840,B50
566049935,WINGATE UNIVERSITY,28174-9665,28174,B43
571102885,WINTHROP UNIVERSITY REAL ESTATE FOUNDATION INC,29733-0001,29733,B43
391455764,WISCONSIN COUNCIL FOR THE SOCIAL STUDIES,54701-4004,54701,B50
454309128,WISCONSIN INDEPENDENT LEARNING COLLEGE INC,53185-0000,53185,B42
237179639,WISCONSIN LUTHERAN COLLEGE,53226-4626,53226,B42
391319049,WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY INC,53225-4960,53225,B50
943238208,WISDOM UNIVERSITY,94941-1903,94941,B50
310537177,WITTENBERG COLLEGE BOARD OF DIRECTORS,45504-2120,45504,B43
570314422,WOFFORD COLLEGE,29303-3612,29303,B42
166073701,WOMENS COUNCIL OF ROCHESTER INSTITUTE OF TECHNOLOGY,14472-0000,14472,B40
522116241,WOMENS INSTITUTE OF TORAH SEMINARY FOR GIRLS INC,21215-3009,21215,B42
233102135,WON INSTITUTE OF GRADUATE STUDIES,19038-4535,19038,B50
462711511,WONGU UNIVERSITY OF ORIENTAL MEDICINE,89123-2836,89123,B43
640303094,WOOD COLLEGE,38802-7120,38802,B41
952786163,WOODBURY UNIVERSITY,91504-1052,91504,B43
042121659,WORCESTER POLYTECHNIC INSTITUTE,01609-2247,1609,B43
522347972,WORLD MEDICINE INSTITUTE,96821-1759,96821,B40
954230730,WORLD MISSION UNIVERSITY,90020-1789,90020,B50
860265045,WORLD UNIVERSITY,85602-2470,85602,B43
941674865,WRIGHT INSTITUTE,94704-1725,94704,B50
954630714,WYCLIF UNIVERSITY & THEOLOGICAL SEMINARY,90621-2876,90621,B50
830434307,WYOMING CATHOLIC COLLEGE,82520-0750,82520,B42
742226269,WYOMING STATE BAR FOUNDATION,82003-0109,82003,B50
310537516,XAVIER UNIVERSITY,45207-1035,45207,B43
954161581,XAVIER UNIVERSITY OF LOUISIANA,90044-1025,90044,B42
720635884,XAVIER UNIVERSITY OF LOUISIANA,70125-1056,70125,B42
060646973,YALE UNIVERSITY,06520-8356,6520,B43
460224603,YANKTON COLLEGE,57078-1908,57078,B42
341479317,YAVNE TEACHERS COLLEGE FOR WOMEN,44092-2642,44092,B41
810351846,YELLOWSTONE CHRISTIAN COLLEGE,59106-3303,59106,B42
461549605,YELLOWSTONE THEOLOGICAL INSTITUTE,59771-1347,59771,B50
830802129,YERKES FUTURE FOUNDATION INC,53191-0346,53191,B43
112357063,YESHIVA DERECH CHAIM,11218-4413,11218,B50
060943492,YESHIVA GEDOLAH RABBINICAL,06516-1717,6516,B50
131624225,YESHIVA UNIVERSITY,10033-3201,10033,B43
930999148,YO SAN UNIVERISTY OF TRADITIONAL CHINESE MEDICINE INC,90066-5162,90066,B50
954658364,YONSEI LANGUAGE INSTITUTE INC,92801-0000,92801,B42
470418641,YORK COLLEGE,68467-3200,68467,B42
510578495,YORK COLLEGE CHILD AND FAMILY CENTER INC,11451-0001,11451,B42
231352698,YORK COLLEGE OF PENNSYLVANIA,17403-3614,17403,B43
237069967,YORK UNIVERSITY,00000-0000,0,B43
201024637,YOUNG ENTREPRENEURS BUSINESS PROGRAMS,97219-0000,97219,B43
580593414,YOUNG HARRIS COLLEGE,30582-0068,30582,B41
592103287,ZOE UNIVERSITY INCORPORATED,32239-0435,32239,B43
800672601,ZOUBIDA COLE COLLEGE,80211-1260,80211,B42
